locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
pl	complianceAndMonetization.privacy.noAccountRequired.body	complianceAndMonetization	Aplikacja nie wymaga konta, adresu e-mail, telefonu ani profilu. Z części edukacyjnych możesz korzystać bez rejestracji.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
pl	complianceAndMonetization.privacy.noAccountRequired.title	complianceAndMonetization	Konto nie jest wymagane		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
pl	complianceAndMonetization.privacy.title	complianceAndMonetization	Polityka prywatności		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
pl	languagePicker.availableBadge	languagePicker	Dostępny		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	languagePicker.blockedAccessibilityLabelTemplate	languagePicker	{label}: wersja językowa w przygotowaniu	{label}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	languagePicker.comingSoonBody	languagePicker	Polskie teksty są sprawdzane przed udostępnieniem. Do tego czasu aplikacja pozostaje dostępna po szwedzku i angielsku.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	languagePicker.comingSoonTitle	languagePicker	Ta wersja językowa jest w przygotowaniu.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	languagePicker.currentLanguageLabelTemplate	languagePicker	Obecny język: {label}	{label}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	languagePicker.title	languagePicker	Wybierz język pytań		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	languagePicker.unavailableBadge	languagePicker	W przygotowaniu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.body	remainingHighFrequencyRoutes	Aplikacja pomaga powtarzać wiedzę o demokracji, prawach, obowiązkach i instytucjach w Szwecji. Zachowuje nazwy szwedzkich instytucji, na przykład szwedzki parlament (Riksdag), zamiast zastępować je polskimi odpowiednikami.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.eyebrow	remainingHighFrequencyRoutes	O teście		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.independenceBody	remainingHighFrequencyRoutes	Ta aplikacja jest niezależnym narzędziem do nauki. Nie reprezentuje UHR, Migrationsverket ani innego urzędu i nie obiecuje decyzji urzędowej.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.independenceTitle	remainingHighFrequencyRoutes	To nie jest oficjalny egzamin		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.sourceBoundary	remainingHighFrequencyRoutes	Treści edukacyjne są przygotowane na podstawie materiałów UHR oraz publicznych informacji. Zawsze sprawdzaj aktualne informacje w odpowiednim urzędzie.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.aboutTheTest.title	remainingHighFrequencyRoutes	Co ćwiczy ta aplikacja		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.chooseLanguage	remainingHighFrequencyRoutes	Wybierz język pytań		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.eyebrow	remainingHighFrequencyRoutes	Witamy		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.privacyNote	remainingHighFrequencyRoutes	Postępy w nauce są zapisywane na tym urządzeniu. Aplikacja nie wymaga konta.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.setGoal	remainingHighFrequencyRoutes	Ustaw cel dzienny		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.startLearning	remainingHighFrequencyRoutes	Rozpocznij naukę		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.subtitle	remainingHighFrequencyRoutes	Niezależne narzędzie do nauki: ćwiczenia dzienne, egzamin próbny i powtórka błędnych odpowiedzi.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.onboarding.title	remainingHighFrequencyRoutes	Przygotuj się spokojnie do wiedzy o społeczeństwie w Szwecji		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.emptyBody	remainingHighFrequencyRoutes	Spróbuj krótszego hasła, na przykład „Riksdag”, „gmina” albo „prawa”.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.emptyTitle	remainingHighFrequencyRoutes	Brak wyników		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.placeholder	remainingHighFrequencyRoutes	Wpisz temat, instytucję albo słowo kluczowe		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.resultTypeLabels.chapter	remainingHighFrequencyRoutes	Rozdział		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.resultTypeLabels.glossary	remainingHighFrequencyRoutes	Pojęcie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.resultTypeLabels.question	remainingHighFrequencyRoutes	Pytanie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.search.title	remainingHighFrequencyRoutes	Szukaj pojęć i rozdziałów		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.sources.openSource	remainingHighFrequencyRoutes	Otwórz źródło		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.sources.publicInfoLabel	remainingHighFrequencyRoutes	Publiczne informacje urzędowe		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.sources.subtitle	remainingHighFrequencyRoutes	Sprawdzaj, z jakiego materiału pochodzi pytanie lub wyjaśnienie. Etykieta źródła nie oznacza oficjalnego zatwierdzenia tej aplikacji.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.sources.title	remainingHighFrequencyRoutes	Źródła do nauki		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.sources.uhrLabel	remainingHighFrequencyRoutes	Materiały UHR		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.support.feedbackPrompt	remainingHighFrequencyRoutes	Opisz problem lub sugestię		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.support.privacyReminder	remainingHighFrequencyRoutes	Nie wysyłaj danych osobowych ani dokumentów. Wystarczy opisać ekran, pytanie lub fragment tekstu.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.support.sendFeedback	remainingHighFrequencyRoutes	Wyślij opinię		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.support.subtitle	remainingHighFrequencyRoutes	Napisz, jeśli tekst jest niejasny, źródło wymaga sprawdzenia albo coś nie działa.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	remainingHighFrequencyRoutes.support.title	remainingHighFrequencyRoutes	Pomoc i opinie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.audioDisabledLabel	settings	Dźwięk jest wyłączony		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.audioEnabledLabel	settings	Dźwięk jest włączony		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.audioTitle	settings	Dźwięk		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.backToProfile	settings	← Wróć do profilu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.backToProfileAccessibilityLabel	settings	Wróć do profilu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.confirmImport	settings	Potwierdź import		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.confirmImportAccessibilityLabel	settings	Potwierdź import danych nauki na tym urządzeniu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalPresetLabels.10	settings	Regularnie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalPresetLabels.20	settings	Intensywnie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalPresetLabels.40	settings	Bardzo dużo		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalPresetLabels.5	settings	Spokojnie		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalSummaryTemplate	settings	{answerCount} pytań dziennie	{answerCount}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.dailyGoalTitle	settings	Cel dzienny		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.disableAudioAccessibilityLabel	settings	Wyłącz dźwięk		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.enableAudioAccessibilityLabel	settings	Włącz dźwięk		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.emptyInput	settings	Wklej JSON, zanim sprawdzisz import.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.invalidJson	settings	Tego pliku JSON nie można odczytać.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.invalidSchema	settings	Import ma nieprawidłową strukturę albo zawiera nieznane pola.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.noSupportedStudyData	settings	Import nie zawiera obsługiwanych danych nauki.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.purchaseFieldsRejected	settings	Import zawiera pola dotyczące zakupów, potwierdzeń płatności albo sklepu aplikacji. Usuń je, a zakupy przywróć w sklepie aplikacji.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
pl	settings.importErrors.unsupportedVersion	settings	Ta wersja importu nie jest obecnie obsługiwana.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importPasteLabel	settings	Wklej eksport JSON		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importPastePlaceholder	settings	Wklej eksport tutaj		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importPreview	settings	Sprawdź import		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importPreviewAccessibilityLabel	settings	Sprawdź import danych nauki na tym urządzeniu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.importPurchasesNote	settings	Zakupy, potwierdzenia płatności i dane sklepu aplikacji nie są importowane. Zakupy przywróć w sklepie aplikacji.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
pl	settings.importReset	settings	Wyczyść pole importu		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importSectionSubtitle	settings	Wklej plik JSON wyeksportowany z tej aplikacji. Najpierw zobaczysz podsumowanie, zanim cokolwiek zostanie zapisane.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importSuccess	settings	Import został zakończony.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.bookmarks	settings	{count} pytań oznaczonych do powtórki	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.completedQuestions	settings	{count} pytań z zapisanym postępem	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.fsrsCards	settings	{count} kart powtórkowych FSRS	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.fsrsDays	settings	{count} dni powtórek FSRS	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.mockExams	settings	{count} zapisów egzaminu próbnego	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.settings	settings	{count} ustawień	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.streakFreeze	settings	Uwzględniono dni nauki z rzędu i ich ochronę		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTemplates.wrongAnswers	settings	{count} wpisów z błędnymi odpowiedziami	{count}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.importSummaryTitle	settings	Podsumowanie przed importem		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.importTitle	settings	Importuj dane nauki		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.languageAccessibilityLabelTemplate	settings	Zmień język pytań na: {label}	{label}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.languageOptions.en	settings	Wsparcie po angielsku		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.languageOptions.sv	settings	Szwedzki		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.questionLanguageTitle	settings	Język pytań		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.setDailyGoalAccessibilityLabelTemplate	settings	Ustaw cel dzienny: {goal} pytań	{goal}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.setThemeModeAccessibilityLabelTemplate	settings	Wybierz wygląd: {label}	{label}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
pl	settings.subtitle	settings	Zarządzaj językiem pytań, dźwiękiem, wyglądem i celem dziennym.		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.themeDarkLabel	settings	Ciemny		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.themeLightLabel	settings	Jasny		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.themeModeSummaryTemplate	settings	Obecny wygląd: {label}	{label}	docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
pl	settings.themeModeTitle	settings	Wygląd		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
pl	settings.themeSystemLabel	settings	Użyj ustawień urządzenia		docs/localization/sample-corpus/pl/style-guide.md	locales/pl/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
