locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
fa	complianceAndMonetization.monetization.statusMessages.restored	complianceAndMonetization	خرید بازیابی شد و تبلیغات خاموش شد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.adsAndPurchases.body	complianceAndMonetization	نسخه رایگان ممکن است در صفحه‌های مطالعه تبلیغ نشان دهد. صفحه‌های آزمون آزمایشی زمان‌دار تبلیغ ندارند. حذف تبلیغات یک خرید یک‌باره است که از فروشگاه برنامه قابل بازیابی است.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.adsAndPurchases.title	complianceAndMonetization	تبلیغات و خریدها		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.dataBoundary.body	complianceAndMonetization	در پیام‌های پشتیبانی نام، شماره هویتی، جزئیات پرونده مهاجرتی یا سند دولتی نفرستید. برنامه برای کمک به یادگیری شما به این اطلاعات نیاز ندارد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.dataBoundary.title	complianceAndMonetization	اطلاعات حساس نفرستید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.localProgressStorage.body	complianceAndMonetization	پیشرفت، تنظیمات، سؤال‌های نشانه‌گذاری‌شده، پاسخ‌های نادرست، XP، روزهای پیاپی مطالعه و انتخاب صدا روی این دستگاه ذخیره می‌شوند تا برنامه جای شما را به خاطر بسپارد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.localProgressStorage.title	complianceAndMonetization	پیشرفت آموزشی فقط روی این دستگاه ذخیره می‌شود		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.noAccountRequired.body	complianceAndMonetization	این برنامه حساب، ایمیل، تلفن یا نمایه نمی‌خواهد. می‌توانید بخش‌های آموزشی را بدون ثبت‌نام استفاده کنید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.noAccountRequired.title	complianceAndMonetization	حساب کاربری لازم نیست		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	complianceAndMonetization.privacy.title	complianceAndMonetization	سیاست حریم خصوصی		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	languagePicker.availableBadge	languagePicker	در دسترس		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	languagePicker.blockedAccessibilityLabelTemplate	languagePicker	{label}: نسخه زبانی در حال آماده‌سازی است	{label}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	languagePicker.comingSoonBody	languagePicker	متن فارسی پیش از انتشار بررسی می‌شود. تا آن زمان، برنامه به زبان سوئدی و انگلیسی در دسترس است.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	languagePicker.comingSoonTitle	languagePicker	این نسخه در حال آماده‌سازی است.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	languagePicker.currentLanguageLabelTemplate	languagePicker	زبان فعلی: {label}	{label}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	languagePicker.title	languagePicker	زبان سؤال‌ها را انتخاب کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	languagePicker.unavailableBadge	languagePicker	در حال آماده‌سازی		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.body	remainingHighFrequencyRoutes	این برنامه به مرور دموکراسی، حق و حقوق، وظایف و نهادهای سوئد کمک می‌کند. نام نهادهای سوئدی، مانند پارلمان سوئد (ریسکداگ)، حفظ می‌شود و با نهادهای کشور دیگر جایگزین نمی‌شود.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.eyebrow	remainingHighFrequencyRoutes	درباره آزمون		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.independenceBody	remainingHighFrequencyRoutes	این برنامه یک ابزار آموزشی مستقل است. نماینده UHR، اداره مهاجرت سوئد یا اداره دولتی دیگری نیست و درباره تصمیم اداری وعده نمی‌دهد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.independenceTitle	remainingHighFrequencyRoutes	آزمون رسمی نیست		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.sourceBoundary	remainingHighFrequencyRoutes	مطالب آموزشی بر اساس مطالب مرجع UHR تهیه شده است و با اطلاعات عمومی پشتیبانی می‌شود. اطلاعات تازه را همیشه از اداره مربوط بررسی کنید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.aboutTheTest.title	remainingHighFrequencyRoutes	این برنامه برای تمرین چه چیزهایی کمک می‌کند		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.chooseLanguage	remainingHighFrequencyRoutes	زبان سؤال‌ها را انتخاب کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.eyebrow	remainingHighFrequencyRoutes	خوش آمدید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.privacyNote	remainingHighFrequencyRoutes	پیشرفت آموزشی فقط روی این دستگاه ذخیره می‌شود. حساب کاربری لازم نیست.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.setGoal	remainingHighFrequencyRoutes	هدف روزانه را تعیین کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.startLearning	remainingHighFrequencyRoutes	یادگیری را شروع کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.subtitle	remainingHighFrequencyRoutes	یک ابزار آموزشی مستقل: تمرین روزانه، آزمون آزمایشی و مرور پاسخ‌های نادرست.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.onboarding.title	remainingHighFrequencyRoutes	برای آشنایی با جامعه سوئد آرام و مرحله‌به‌مرحله آماده شوید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.emptyBody	remainingHighFrequencyRoutes	یک عبارت کوتاه‌تر امتحان کنید، مانند «Riksdag»، «کمون» یا «حقوق».		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.emptyTitle	remainingHighFrequencyRoutes	نتیجه‌ای پیدا نشد		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.placeholder	remainingHighFrequencyRoutes	موضوع، نهاد یا واژه کلیدی را بنویسید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.resultTypeLabels.chapter	remainingHighFrequencyRoutes	بخش		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.resultTypeLabels.glossary	remainingHighFrequencyRoutes	مفهوم		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.resultTypeLabels.question	remainingHighFrequencyRoutes	سؤال		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.search.title	remainingHighFrequencyRoutes	جست‌وجوی مفهوم‌ها و بخش‌ها		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.sources.openSource	remainingHighFrequencyRoutes	باز کردن منبع		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.sources.publicInfoLabel	remainingHighFrequencyRoutes	اطلاعات عمومی ادارات		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.sources.subtitle	remainingHighFrequencyRoutes	بررسی کنید هر سؤال یا توضیح بر چه مطلبی تکیه دارد. برچسب منبع به معنی تأیید این برنامه از سوی آن مرجع نیست.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.sources.title	remainingHighFrequencyRoutes	منابع یادگیری		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.sources.uhrLabel	remainingHighFrequencyRoutes	مطالب مرجع UHR		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.support.feedbackPrompt	remainingHighFrequencyRoutes	مشکل یا پیشنهاد را توضیح دهید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.support.privacyReminder	remainingHighFrequencyRoutes	اطلاعات شخصی یا سند نفرستید. توضیح صفحه، سؤال یا بخش متن کافی است.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.support.sendFeedback	remainingHighFrequencyRoutes	ارسال بازخورد		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.support.subtitle	remainingHighFrequencyRoutes	اگر متن روشن نیست، منبعی نیاز به بررسی دارد یا چیزی کار نمی‌کند، به ما اطلاع دهید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	remainingHighFrequencyRoutes.support.title	remainingHighFrequencyRoutes	پشتیبانی و بازخورد		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.audioDisabledLabel	settings	صدا خاموش است		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.audioEnabledLabel	settings	صدا روشن است		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.audioTitle	settings	صدا		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.backToProfile	settings	← بازگشت به نمایه		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.backToProfileAccessibilityLabel	settings	بازگشت به نمایه		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.confirmImport	settings	وارد کردن را تأیید کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.confirmImportAccessibilityLabel	settings	وارد کردن داده‌های آموزشی روی این دستگاه را تأیید کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalPresetLabels.10	settings	منظم		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalPresetLabels.20	settings	پرفشار		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalPresetLabels.40	settings	زیاد		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalPresetLabels.5	settings	آرام		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalSummaryTemplate	settings	{answerCount} سؤال در روز	{answerCount}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.dailyGoalTitle	settings	هدف روزانه		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.disableAudioAccessibilityLabel	settings	صدا را خاموش کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.enableAudioAccessibilityLabel	settings	صدا را روشن کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.emptyInput	settings	پیش از بررسی، JSON را بچسبانید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.invalidJson	settings	این JSON خوانده نمی‌شود.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.invalidSchema	settings	ساختار داده واردشده درست نیست یا فیلد ناشناخته دارد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.noSupportedStudyData	settings	داده واردشده شامل داده آموزشی پشتیبانی‌شده نیست.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.purchaseFieldsRejected	settings	داده واردشده شامل فیلدهای خرید، رسید یا فروشگاه برنامه است. آن‌ها را حذف کنید و خریدها را از فروشگاه برنامه بازیابی کنید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
fa	settings.importErrors.unsupportedVersion	settings	این نسخه وارد کردن فعلاً پشتیبانی نمی‌شود.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importPasteLabel	settings	JSON صادرشده را بچسبانید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importPastePlaceholder	settings	داده صادرشده را اینجا بچسبانید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importPreview	settings	وارد کردن را بررسی کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importPreviewAccessibilityLabel	settings	وارد کردن داده‌های آموزشی روی این دستگاه را بررسی کنید		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.importPurchasesNote	settings	خریدها، رسیدها و داده‌های فروشگاه برنامه وارد نمی‌شوند. خریدها را از فروشگاه برنامه بازیابی کنید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
fa	settings.importReset	settings	پاک کردن بخش وارد کردن		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importSectionSubtitle	settings	JSON صادرشده از این برنامه را بچسبانید. پیش از نوشتن هر داده، یک خلاصه برای بررسی نشان داده می‌شود.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importSuccess	settings	وارد کردن کامل شد.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.bookmarks	settings	{count} سؤال نشانه‌گذاری‌شده برای مرور	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.completedQuestions	settings	{count} سؤال با پیشرفت ذخیره‌شده	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.fsrsCards	settings	{count} کارت مرور FSRS	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.fsrsDays	settings	{count} روز مرور FSRS	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.mockExams	settings	{count} رکورد آزمون آزمایشی	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.settings	settings	{count} تنظیم	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.streakFreeze	settings	روزهای پیاپی مطالعه و محافظت‌های آن‌ها هم شامل شده‌اند		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTemplates.wrongAnswers	settings	{count} مورد پاسخ نادرست	{count}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
fa	settings.importSummaryTitle	settings	خلاصه پیش از وارد کردن		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.importTitle	settings	وارد کردن داده‌های آموزشی		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.languageAccessibilityLabelTemplate	settings	زبان سؤال‌ها را تغییر دهید: {label}	{label}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.languageOptions.en	settings	پشتیبانی انگلیسی		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.languageOptions.sv	settings	سوئدی		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.questionLanguageTitle	settings	زبان سؤال‌ها		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
fa	settings.setDailyGoalAccessibilityLabelTemplate	settings	هدف روزانه را تعیین کنید: {goal} سؤال	{goal}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.setThemeModeAccessibilityLabelTemplate	settings	ظاهر را انتخاب کنید: {label}	{label}	docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
fa	settings.subtitle	settings	زبان سؤال‌ها، صدا، ظاهر و هدف روزانه را مدیریت کنید.		docs/localization/sample-corpus/fa/style-guide.md	locales/fa/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
