locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
ti	complianceAndMonetization.monetization.restoreLabel	complianceAndMonetization	ዝሓለፈ ዕድጊ መልስ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.monetization.statusMessages.error	complianceAndMonetization	ዕድጊ ኣብዚ ግዜ ኣይርከብን። ድሒርካ እንደገና ፈትን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.monetization.statusMessages.idle	complianceAndMonetization	ቀደም ዓዲግካ እንተኾንካ፣ ኣብዚ ክትመልሶ ትኽእል።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.monetization.statusMessages.pending	complianceAndMonetization	ካብ ድኳን መተግበሪ ምርግጋጽ ንጽበ ኣሎና።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.monetization.statusMessages.purchased	complianceAndMonetization	ምልክታታት ኣብዚ መሳርሒ ተዓጽዮም።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.monetization.statusMessages.restored	complianceAndMonetization	ዕድጊ ተመሊሱ፣ ምልክታታት ድማ ተዓጽዮም።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.adsAndPurchases.body	complianceAndMonetization	ናይ ነጻ ስሪት ኣብ ገጻት ምምሃር ምልክታታት ከርኢ ይኽእል። ናይ ግዜ ፈተና ልምምድ ገጻት ምልክታታት የብሎምን። ምልክታታት ምእላይ ሓደ ግዜ ዝኽፈል ዕድጊ እዩ፣ ካብ ድኳን መተግበሪ ክምለስ ይኽእል።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.adsAndPurchases.title	complianceAndMonetization	ምልክታታትን ዕድጊታትን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.dataBoundary.body	complianceAndMonetization	ኣብ መልእኽቲ ደገፍ ስምካ፣ መንነት ቁጽሪ፣ ዝርዝር ጉዳይ ስደት ወይ ናይ መንግስቲ ሰነድ ኣይትስደድ። መተግበሪ ንምምሃርካ ነዚ ሓበሬታ ኣየድልዮን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.dataBoundary.title	complianceAndMonetization	ስሱዕ ሓበሬታ ኣይትስደድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.localProgressStorage.body	complianceAndMonetization	ምዕባለ፣ ቅጥዕታት፣ ዝተሓዝኡ ሕቶታት፣ ዘይትኽክለኛ መልስታት፣ XP፣ ተኸታታሊ መዓልታት ልምምድን ምርጫ ድምጽን ኣብዚ መሳርሒ ይቕመጡ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.localProgressStorage.title	complianceAndMonetization	ምዕባለኻ ኣብዚ መሳርሒ ጥራይ ይቕመጥ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.noAccountRequired.body	complianceAndMonetization	እዚ መተግበሪ ኣካውንት፣ ኢመይል፣ ተሌፎን ወይ ፕሮፋይል ኣይሓትትን። ብዘይ ምዝገባ ክፍልታት ምምሃር ክትጥቀም ትኽእል።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.noAccountRequired.title	complianceAndMonetization	ኣካውንት ኣየድልን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	complianceAndMonetization.privacy.title	complianceAndMonetization	ፖሊሲ ምስጢርነት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	languagePicker.availableBadge	languagePicker	ይርከብ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	languagePicker.blockedAccessibilityLabelTemplate	languagePicker	{label}፦ እዚ ቋንቋ ገና ይዳሎ ኣሎ	{label}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	languagePicker.comingSoonBody	languagePicker	ጽሑፍ ትግርኛ ቅድሚ ምኽፋቱ ይምርመር ኣሎ። ክሳብ ሽዑ መተግበሪ ብሽወደንኛን እንግሊዝኛን ይርከብ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	languagePicker.comingSoonTitle	languagePicker	እዚ ቋንቋ ገና ይዳሎ ኣሎ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	languagePicker.currentLanguageLabelTemplate	languagePicker	ናይ ሕጂ ቋንቋ፦ {label}	{label}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	languagePicker.title	languagePicker	ቋንቋ ሕቶታት ምረጽ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	languagePicker.unavailableBadge	languagePicker	ይዳሎ ኣሎ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.body	remainingHighFrequencyRoutes	እዚ መተግበሪ ደሞክራሲ፣ መሰላት፣ ግዴታታትን ትካላት ኣብ ሽወደንን ንምምርማር ይሕግዘካ። ከም ፓርላማ ሽወደን (Riksdag) ዝኣመሰሉ ስማት ትካላት ሽወደን ይዕቅብ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.eyebrow	remainingHighFrequencyRoutes	ብዛዕባ ፈተና		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.independenceBody	remainingHighFrequencyRoutes	እዚ መተግበሪ ናጻ መሳርሒ ምምሃር እዩ። UHR፣ Migrationsverket ወይ ካልእ መንግስታዊ ትካል ኣይውክልን፣ ናይ መንግስቲ ውሳነ ድማ ኣይተስፉን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.independenceTitle	remainingHighFrequencyRoutes	ናይ መንግስቲ ፈተና ኣይኮነን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.sourceBoundary	remainingHighFrequencyRoutes	ጽሑፋት ምምሃር ኣብ መወከሲ ጽሑፍ UHR ተመርኲሶም ተዳልዮም፣ ብሓፈሻዊ ሓበሬታ ድማ ይድገፉ። እዋናዊ ሓበሬታ ወትሩ ካብ ዝምልከቶ ትካል ፈትሽ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.aboutTheTest.title	remainingHighFrequencyRoutes	እዚ መተግበሪ እንታይ ክትለማመድ ይሕግዘካ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.chooseLanguage	remainingHighFrequencyRoutes	ቋንቋ ሕቶታት ምረጽ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.eyebrow	remainingHighFrequencyRoutes	እንቋዕ ብደሓን መጻእካ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.privacyNote	remainingHighFrequencyRoutes	ምዕባለ ምምሃር ኣብዚ መሳርሒ ጥራይ ይቕመጥ። ኣካውንት ኣየድልን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.setGoal	remainingHighFrequencyRoutes	ዕላማ መዓልታዊ ኣቐምጥ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.startLearning	remainingHighFrequencyRoutes	ምምሃር ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.subtitle	remainingHighFrequencyRoutes	ናጻ መሳርሒ ምምሃር፦ መዓልታዊ ልምምድ፣ ፈተና ልምምድን ምምርማር ዘይትኽክለኛ መልስታትን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.onboarding.title	remainingHighFrequencyRoutes	ብዛዕባ ሕብረተሰብ ኣብ ሽወደን ብህድኣት ተዳሎ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.emptyBody	remainingHighFrequencyRoutes	ሓጺር ቃል ፈትን፣ ንኣብነት “Riksdag”، “ኮሙን” ወይ “መሰላት”。		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.emptyTitle	remainingHighFrequencyRoutes	ውጽኢት የለን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.placeholder	remainingHighFrequencyRoutes	ርእሲ፣ ትካል ወይ ቁልፊ ቃል ጻሕፍ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.resultTypeLabels.chapter	remainingHighFrequencyRoutes	ክፍሊ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.resultTypeLabels.glossary	remainingHighFrequencyRoutes	ሓሳብ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.resultTypeLabels.question	remainingHighFrequencyRoutes	ሕቶ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.search.title	remainingHighFrequencyRoutes	ሓሳባትን ክፍልታትን ድለ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.sources.openSource	remainingHighFrequencyRoutes	ምንጪ ክፈት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.sources.publicInfoLabel	remainingHighFrequencyRoutes	ሓፈሻዊ ሓበሬታ ካብ መንግስታዊ ትካላት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.sources.subtitle	remainingHighFrequencyRoutes	ሕቶ ወይ መብርሂ ኣብ ኣየናይ ጽሑፍ ከም ዝተመርኰሰ ፈትሽ። ምንጪ ምጥቃስ እዚ መተግበሪ ብዚ ትካል ከም ዝተፈቐደ ማለት ኣይኮነን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.sources.title	remainingHighFrequencyRoutes	ምንጭታት ምምሃር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.sources.uhrLabel	remainingHighFrequencyRoutes	መወከሲ ጽሑፍ UHR		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.support.feedbackPrompt	remainingHighFrequencyRoutes	ጸገም ወይ ሓሳብ ግለጽ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.support.privacyReminder	remainingHighFrequencyRoutes	ውልቃዊ ሓበሬታ ወይ ሰነድ ኣይትስደድ። ገጽ፣ ሕቶ ወይ ክፋል ጽሑፍ ምግላጽ ይኣክል።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.support.sendFeedback	remainingHighFrequencyRoutes	ርእይቶ ስደድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.support.subtitle	remainingHighFrequencyRoutes	ጽሑፍ ግልጺ እንተዘይኮይኑ፣ ምንጪ ምርመራ እንተድልዩ፣ ወይ ገለ ነገር እንተዘይሰሪሑ ጻሕፈልና።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	remainingHighFrequencyRoutes.support.title	remainingHighFrequencyRoutes	ደገፍን ርእይቶን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.audioDisabledLabel	settings	ድምጺ ተዓጽዩ ኣሎ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.audioEnabledLabel	settings	ድምጺ ተኸፊቱ ኣሎ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.audioTitle	settings	ድምጺ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.backToProfile	settings	← ናብ ፕሮፋይል ተመለስ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.backToProfileAccessibilityLabel	settings	ናብ ፕሮፋይል ተመለስ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.confirmImport	settings	ምእታው ኣረጋግጽ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.confirmImportAccessibilityLabel	settings	ምእታው ዳታ ምምሃር ኣብዚ መሳርሒ ኣረጋግጽ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalPresetLabels.10	settings	ቀጻሊ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalPresetLabels.20	settings	ዝተጠናኸረ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalPresetLabels.40	settings	ብዙሕ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalPresetLabels.5	settings	ህድእ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalSummaryTemplate	settings	ኣብ መዓልቲ {answerCount} ሕቶታት	{answerCount}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.dailyGoalTitle	settings	ዕላማ መዓልታዊ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.disableAudioAccessibilityLabel	settings	ድምጺ ዕጾ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.enableAudioAccessibilityLabel	settings	ድምጺ ክፈት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.emptyInput	settings	ቅድሚ ምምርማር JSON ለጥፍ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.invalidJson	settings	እዚ JSON ክንበብ ኣይክእልን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.invalidSchema	settings	ናይ ምእታው ቅርጺ ትኽክል ኣይኮነን ወይ ዘይፍለጡ መዳያት ኣለዎ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.noSupportedStudyData	settings	ምእታው ዝድገፍ ዳታ ምምሃር የብሉን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.purchaseFieldsRejected	settings	ምእታው ምስ ዕድጊ፣ ቅብሊት ወይ ድኳን መተግበሪ ዝተኣሳሰሩ መዳያት ኣለዎ። ኣልግሶም፣ ዕድጊታት ድማ ካብ ድኳን መተግበሪ መልስ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	settings.importErrors.unsupportedVersion	settings	እዚ ናይ ምእታው ስሪት ኣብዚ ግዜ ኣይድገፍን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importPasteLabel	settings	JSON ምውጻእ ለጥፍ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importPastePlaceholder	settings	ምውጻእ ኣብዚ ለጥፍ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importPreview	settings	ምእታው መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importPreviewAccessibilityLabel	settings	ምእታው ዳታ ምምሃር ኣብዚ መሳርሒ መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.importPurchasesNote	settings	ዕድጊታት፣ ቅብሊታትን ዳታ ድኳን መተግበሪን ኣይኣቱን። ዕድጊታት ካብ ድኳን መተግበሪ መልስ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ti	settings.importReset	settings	ቦታ ምእታው ኣጽርይ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importSectionSubtitle	settings	ካብዚ መተግበሪ ዝተወጽአ JSON ለጥፍ። ዝኾነ ዳታ ቅድሚ ምጽሓፉ ሓጺር ጽማቝ ክትርኢ ኢኻ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importSuccess	settings	ምእታው ተዛዚሙ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.bookmarks	settings	{count} ሕቶታት ንምምርማር ተሓዚኦም	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.completedQuestions	settings	{count} ሕቶታት ዝተቐመጠ ምዕባለ ኣለዎም	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.fsrsCards	settings	{count} ካርድታት ምምርማር FSRS	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.fsrsDays	settings	{count} መዓልታት ምምርማር FSRS	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.mockExams	settings	{count} መዝገባት ፈተና ልምምድ	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.settings	settings	{count} ቅጥዕታት	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTemplates.streakFreeze	settings	ተኸታታሊ መዓልታት ልምምድን መከላኸሊኦምን ተኻቲቶም ኣለዉ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
