locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
ckb	remainingHighFrequencyRoutes.aboutTheTest.sourceBoundary	remainingHighFrequencyRoutes	دەقەکانی خوێندن بە پشتبەستن بە ماددەکانی UHR و زانیاری گشتی ئامادە کراون. هەمیشە تازەترین زانیاری لە لایەنی پەیوەندیدار بپشکنە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.aboutTheTest.title	remainingHighFrequencyRoutes	ئەم ئەپە یارمەتیت دەدات چی ڕاهێنان بکەیت		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.chooseLanguage	remainingHighFrequencyRoutes	زمانی پرسیارەکان هەڵبژێرە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.eyebrow	remainingHighFrequencyRoutes	بەخێربێیت		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.privacyNote	remainingHighFrequencyRoutes	پێشکەوتنی خوێندنت لەسەر ئەم ئامێرە پاشەکەوت دەکرێت. هەژمار پێویست نییە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.setGoal	remainingHighFrequencyRoutes	ئامانجی ڕۆژانە دیاری بکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.startLearning	remainingHighFrequencyRoutes	دەست بە فێربوون بکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.subtitle	remainingHighFrequencyRoutes	ئامرازێکی سەربەخۆی خوێندن: ڕاهێنانی ڕۆژانە، تاقیکردنەوەی ئەزموونی و پێداچوونەوە بە وەڵامە نادروستەکان.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.onboarding.title	remainingHighFrequencyRoutes	بە ئارامی بۆ زانیاری کۆمەڵگای لە سوێد ئامادە ببە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.emptyBody	remainingHighFrequencyRoutes	گەڕانێکی کورتتر تاقی بکەرەوە، وەک “Riksdag”، “شارەوانی” یان “مافەکان”.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.emptyTitle	remainingHighFrequencyRoutes	هیچ ئەنجامێک نەدۆزرایەوە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.placeholder	remainingHighFrequencyRoutes	بابەت، دامەزراوە یان وشەی سەرەکی بنووسە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.resultTypeLabels.chapter	remainingHighFrequencyRoutes	بەش		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.resultTypeLabels.glossary	remainingHighFrequencyRoutes	چەمک		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.resultTypeLabels.question	remainingHighFrequencyRoutes	پرسیار		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.search.title	remainingHighFrequencyRoutes	بگەڕێ بۆ چەمک و بەشەکان		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.sources.openSource	remainingHighFrequencyRoutes	سەرچاوە بکەرەوە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.sources.publicInfoLabel	remainingHighFrequencyRoutes	زانیاری فەرمی گشتی		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.sources.subtitle	remainingHighFrequencyRoutes	بپشکنە پرسیارێک یان ڕوونکردنەوەیەک پشت بە کام ماددە دەبەستێت. نیشانی سەرچاوە واتای پەسەندکردنی فەرمی ئەم ئەپە نییە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.sources.title	remainingHighFrequencyRoutes	سەرچاوەکانی فێربوون		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.sources.uhrLabel	remainingHighFrequencyRoutes	ماددەکانی UHR		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.support.feedbackPrompt	remainingHighFrequencyRoutes	کێشەکە یان پێشنیارەکە باس بکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.support.privacyReminder	remainingHighFrequencyRoutes	زانیاری کەسی یان بەڵگەنامە مەنووسە. باسکردنی شاشە، پرسیار یان پارچەی دەق بەسە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.support.sendFeedback	remainingHighFrequencyRoutes	بۆچوون بنێرە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.support.subtitle	remainingHighFrequencyRoutes	ئەگەر دەقێک ڕوون نییە، سەرچاوەیەک پێویستی بە پشکنین هەیە، یان شتێک کار ناکات، بۆمان بنووسە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	remainingHighFrequencyRoutes.support.title	remainingHighFrequencyRoutes	پشتیوانی و بۆچوون		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.audioDisabledLabel	settings	دەنگ ناچالاکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.audioEnabledLabel	settings	دەنگ چالاکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.audioTitle	settings	دەنگ		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.backToProfile	settings	← گەڕانەوە بۆ پڕۆفایل		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.backToProfileAccessibilityLabel	settings	گەڕانەوە بۆ پڕۆفایل		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ckb	settings.confirmImport	settings	هێنانەکە پشتڕاست بکەوە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.confirmImportAccessibilityLabel	settings	هێنانی داتای خوێندن لەسەر ئەم ئامێرە پشتڕاست بکەوە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalPresetLabels.10	settings	ڕێکوپێک		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalPresetLabels.20	settings	چڕ		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalPresetLabels.40	settings	زۆر چڕ		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalPresetLabels.5	settings	ئارام		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalSummaryTemplate	settings	{answerCount} پرسیار لە ڕۆژێکدا	{answerCount}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.dailyGoalTitle	settings	ئامانجی ڕۆژانە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.disableAudioAccessibilityLabel	settings	دەنگ ناچالاک بکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ckb	settings.enableAudioAccessibilityLabel	settings	دەنگ چالاک بکە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.emptyInput	settings	پێش پشکنین JSON دابنێ.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.invalidJson	settings	ئەم JSON ـە ناخوێندرێتەوە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.invalidSchema	settings	پێکهاتەی هێنانەکە دروست نییە یان خانەی نەناسراوی تێدایە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.noSupportedStudyData	settings	هێنانەکە داتای خوێندنی پشتگیریکراوی تێدا نییە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.purchaseFieldsRejected	settings	هێنانەکە خانەی پەیوەست بە کڕین، پسووڵە یان فرۆشگای ئەپ تێدایە. ئەوانە بسڕەوە و کڕینەکان لە فرۆشگای ئەپەکەوە بگەڕێنەوە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ckb	settings.importErrors.unsupportedVersion	settings	ئەم وەشانی هێنانە لە ئێستادا پشتگیری ناکرێت.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importPasteLabel	settings	JSON ـی هەناردەکراو دابنێ		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importPastePlaceholder	settings	هەناردەکە لێرە دابنێ		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importPreview	settings	هێنانەکە بپشکنە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importPreviewAccessibilityLabel	settings	هێنانی داتای خوێندن لەسەر ئەم ئامێرە بپشکنە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ckb	settings.importPurchasesNote	settings	کڕین، پسووڵە و داتای فرۆشگای ئەپ ناخرێنە ناوەوە. کڕینەکان لە فرۆشگای ئەپەکەوە بگەڕێنەوە.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
ckb	settings.importReset	settings	خانەی هێنان پاک بکەوە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importSectionSubtitle	settings	ئەو JSON ـە دابنێ کە لەم ئەپەوە هەناردە کراوە. پێش ئەوەی هیچ داتایەک بنووسرێت، پوختەیەک دەبینیت.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importSuccess	settings	هێنان تەواو بوو.		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.bookmarks	settings	{count} پرسیار بۆ پێداچوونەوە نیشان کراون	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.completedQuestions	settings	{count} پرسیار کە پێشکەوتنیان پاشەکەوت کراوە	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.fsrsCards	settings	{count} کارتی پێداچوونەوەی FSRS	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.fsrsDays	settings	{count} ڕۆژی پێداچوونەوەی FSRS	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.mockExams	settings	{count} تۆماری تاقیکردنەوەی ئەزموونی	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.settings	settings	{count} ڕێکخستن	{count}	docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ckb	settings.importSummaryTemplates.streakFreeze	settings	ڕۆژانی خوێندنی بەردەوام و پاراستنیان لەگەڵدایە		docs/localization/sample-corpus/ckb/style-guide.md	locales/ckb/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
