locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
so	complianceAndMonetization.privacy.localProgressStorage.body	complianceAndMonetization	Horumarka, dejinta, su’aalaha la calaamadeeyay, khaladaadka, XP, maalmaha isku xiga, iyo doorashada codka waxay ku kaydsan yihiin qalabkan si app-ku u xusuusto halka aad joogto.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
so	complianceAndMonetization.privacy.localProgressStorage.title	complianceAndMonetization	Horumarka waxbarashadu wuxuu ku kaydsan yahay qalabkan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
so	complianceAndMonetization.privacy.noAccountRequired.body	complianceAndMonetization	App-kan ma dalbado akoon, iimayl, telefoon, ama xog profile. Waxaad isticmaali kartaa qaybaha waxbarashada adigoo aan is diiwaangelin.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
so	complianceAndMonetization.privacy.noAccountRequired.title	complianceAndMonetization	Akoon looma baahna		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
so	complianceAndMonetization.privacy.title	complianceAndMonetization	Siyaasadda asturnaanta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	privacy_boundary	pending_native_review	pending_reviewer_notes
so	languagePicker.closeLabel	languagePicker	Xir doorashada luqadda		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	languagePicker.comingSoon	languagePicker	Noocan luqadeed weli waa la diyaarinayaa.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	languagePicker.menuLabel	languagePicker	Doorashada luqadda		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	languagePicker.subtitle	languagePicker	Tarjumaadda interface-ka si tartiib ah ayaa loo dhisayaa. Su’aalaha waxay sii ahaanayaan af-Iswiidhish ama Ingiriisi ilaa nooc kasta dib-u-eegis bini’aadan helo.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	languagePicker.title	languagePicker	Dooro luqadda		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	languagePicker.triggerLabelTemplate	languagePicker	Luqadda hadda waa {currentLabel}. Fur doorashada luqadda.	{currentLabel}	docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
so	languagePicker.unavailableSuffix	languagePicker	, weli waa la diyaarinayaa		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.backHome	remainingHighFrequencyRoutes	Ku noqo bogga hore		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.eyebrow	remainingHighFrequencyRoutes	Ku saabsan imtixaanka		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.openPractice	remainingHighFrequencyRoutes	Fur layliga		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.independence.body	remainingHighFrequencyRoutes	App-kan ma matalo UHR, Skolverket, ama Migrationsverket. Su’aalaha halkan ku jira ma aha su’aalo imtixaan rasmi ah.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.independence.title	remainingHighFrequencyRoutes	Ma aha qalab rasmi ah		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.material.body	remainingHighFrequencyRoutes	Qaabka UHR ee app-kan wuxuu ku salaysan yahay agabka waxbarasho ee Sverige i fokus, iyadoo la ilaalinayo in layligu yahay mid madax-bannaan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.material.title	remainingHighFrequencyRoutes	Maxaa sal u ah layliga?		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.what.body	remainingHighFrequencyRoutes	Imtixaanka jinsiyadda waa imtixaan aqoon ah oo UHR mas’uul ka tahay. Qaybta koowaad waxay ku saabsan tahay aqoonta bulshada.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.sections.what.title	remainingHighFrequencyRoutes	Waa maxay imtixaankani?		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.subtitle	remainingHighFrequencyRoutes	UHR waxay sharxaysaa in qaybta koowaad ay tijaabiso aqoonta aasaasiga ah ee bulshada Iswiidhan. App-kan waa qalab waxbarasho oo madax-bannaan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.aboutTheTest.title	remainingHighFrequencyRoutes	Waa maxay imtixaanka aqoonta bulshada ee jinsiyadda Iswiidhan?		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.adjustSettings	remainingHighFrequencyRoutes	Hagaaji dejinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.decideLater	remainingHighFrequencyRoutes	Go’aanso mar dambe		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.eyebrow	remainingHighFrequencyRoutes	Soo dhowow		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.startStudying	remainingHighFrequencyRoutes	Bilow waxbarashada		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.steps.0	remainingHighFrequencyRoutes	Baro ereyada iyo fikradaha bulshada Iswiidhan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.steps.1	remainingHighFrequencyRoutes	Ku tababar su’aalo leh tixraac iyo sharaxaad.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.steps.2	remainingHighFrequencyRoutes	Akoon looma baahna; horumarku wuxuu ku kaydsan yahay qalabkan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.subtitle	remainingHighFrequencyRoutes	Qalab waxbarasho oo madax-bannaan: layli maalinle ah, imtixaan tijaabo ah, iyo dib-u-eegis khaladaad.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.onboarding.title	remainingHighFrequencyRoutes	Si deggan ugu diyaargarow aqoonta bulshada Iswiidhan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.browseChapters	remainingHighFrequencyRoutes	Eeg cutubyada		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.clearSearch	remainingHighFrequencyRoutes	Nadiifi raadinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.emptyBody	remainingHighFrequencyRoutes	Isku day erey kale, magaca hay’ad, ama cinwaan cutub.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.emptyTitle	remainingHighFrequencyRoutes	Erey ku habboon lama helin		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.eyebrow	remainingHighFrequencyRoutes	Tixraac la raadin karo		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.searchLabel	remainingHighFrequencyRoutes	Raadi erey		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.searchPlaceholder	remainingHighFrequencyRoutes	Raadi dimoqraadiyad, degmo, daryeel bulsho…		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.subtitle	remainingHighFrequencyRoutes	Eeg ereyada muhiimka ah ee aqoonta bulshada iyo cutubyada ay la xiriiraan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.search.title	remainingHighFrequencyRoutes	Raadi ereyo iyo cutubyo		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.authorityBoundariesBody	remainingHighFrequencyRoutes	UHR waxay sheegtay in su’aalaha internetka ee ay sameeyaan dad ama shirkado kale aanay ahayn kuwo UHR ansixisay. App-kan wuxuu hayaa xuduuddaas: waa layli madax-bannaan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.authorityBoundariesTitle	remainingHighFrequencyRoutes	Xuduudda hay’adaha		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.primaryStudyMaterialBody	remainingHighFrequencyRoutes	Sverige i fokus. Agab waxbarasho oo loogu talagalay imtixaanka jinsiyadda, aqoonta aasaasiga ah ee bulshada Iswiidhan.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.primaryStudyMaterialTitle	remainingHighFrequencyRoutes	Agabka waxbarasho ee ugu muhiimsan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.questionReferencesBody	remainingHighFrequencyRoutes	Su’aal kasta waxay leedahay tixraac kooban oo muujinaya cutubka UHR, qaybta, iyo bog qiyaas ah si aad ugu noqoto agabka waxbarashada.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.questionReferencesTitle	remainingHighFrequencyRoutes	Tixraacyada su’aalaha		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.sources.title	remainingHighFrequencyRoutes	Ilaha waxbarashada		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.independentStudyToolBody	remainingHighFrequencyRoutes	Taageeradu waxay caawin kartaa app-ka iyo saxitaanka nuxurka, laakiin ma bixin karto jawaabo rasmi ah, talo socdaal, ama go’aanno hay’ad rasmi ah.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.independentStudyToolTitle	remainingHighFrequencyRoutes	Qalab waxbarasho oo madax-bannaan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.noPersonalDataBody	remainingHighFrequencyRoutes	Ha ku darin magaca, lambarka shakhsiga, lambarka kiis, faahfaahinta socdaalka, ama xog kale oo xasaasi ah.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.noPersonalDataTitle	remainingHighFrequencyRoutes	Ha dirin xog shakhsi ah		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.noPersonalDataWarning	remainingHighFrequencyRoutes	Ha gelin xog shakhsi ah markaad jawaab-celin dirayso.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.questionReportContextTitle	remainingHighFrequencyRoutes	Macluumaadka su’aasha lagu soo sheegayo		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.title	remainingHighFrequencyRoutes	Taageero iyo jawaab-celin		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.whatToReportBody	remainingHighFrequencyRoutes	Soo sheeg qalad nuxur, weedh aan caddayn, xiriir il oo jaban, dhibaato cod, ama qalad ku jira socodka waxbarashada.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	remainingHighFrequencyRoutes.support.whatToReportTitle	remainingHighFrequencyRoutes	Waxaad soo sheegi karto		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.audioDisabledLabel	settings	Codku wuu dansan yahay		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.audioEnabledLabel	settings	Codku wuu shidan yahay		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.audioTitle	settings	Cod		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.backToProfile	settings	← Ku noqo boggaaga		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.backToProfileAccessibilityLabel	settings	Ku noqo boggaaga		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
so	settings.confirmImport	settings	Xaqiiji soo gelinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.confirmImportAccessibilityLabel	settings	Xaqiiji soo gelinta xogta waxbarashada ee qalabkan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalPresetLabels.10	settings	Joogto ah		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalPresetLabels.20	settings	Diirran		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalPresetLabels.40	settings	Dheeraad ah		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalPresetLabels.5	settings	Fudud		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalSummaryTemplate	settings	{answerCount} su’aalood maalintii	{answerCount}	docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
so	settings.dailyGoalTitle	settings	Hadafka maalinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.disableAudioAccessibilityLabel	settings	Dami codka		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
so	settings.enableAudioAccessibilityLabel	settings	Daar codka		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
so	settings.importErrors.emptyInput	settings	Ku dheji JSON ka hor intaadan eegis samayn.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importErrors.invalidJson	settings	JSON-kan lama akhrin karo.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importErrors.invalidSchema	settings	Soo gelintu qaab sax ah ma laha ama waxay leedahay meelo aan la aqoon.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importErrors.noSupportedStudyData	settings	Soo gelintu kuma jirto xog waxbarasho oo la taageerayo.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importErrors.purchaseFieldsRejected	settings	Soo gelintu waxay leedahay meelo la xiriira iibsi, rasiid, ama iibsiga app-ka dhexdiisa. Ka saar, ka dibna iibsiyada ka soo celi dukaanka app-ka.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
so	settings.importErrors.unsupportedVersion	settings	Noocan soo gelinta hadda lama taageero.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importPasteLabel	settings	Ku dheji dhoofinta JSON		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importPastePlaceholder	settings	Halkan ku dheji dhoofinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importPreview	settings	Eeg waxa la soo gelinayo		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importPreviewAccessibilityLabel	settings	Eeg soo gelinta xogta waxbarashada ee qalabkan		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
so	settings.importPurchasesNote	settings	Iibsiyada, rasiidyada, iyo xogta app-ka dhexdiisa laguma soo geliyo. Iibsiyada ka soo celi dukaanka app-ka.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	monetization_copy	pending_native_review	pending_reviewer_notes
so	settings.importReset	settings	Nadiifi goobta soo gelinta		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importSectionSubtitle	settings	Ku dheji xogta JSON ee qalabkan laga dhoofiyay. Marka hore waxaad arki doontaa kooban, ka hor inta aan wax la qorin.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
so	settings.importSuccess	settings	Soo gelintu way dhammaatay.		docs/localization/sample-corpus/so/style-guide.md	locales/so/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
