id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q045	ti	6	Ch. 06 · The role of the media	Mediernas roll	Fria medier	20	Vilka viktiga uppgifter har fria medier i en demokrati?	What important roles do free media play in a democracy?	ሓራ ሚድያ ኣብ ዲሞክራሲ ኣየኖት ኣገደስቲ ዕማማት ኣለዎ?	a	Att informera, möjliggöra samhällsdebatt och granska personer med makt	To inform, enable public debate, and scrutinize people with power	ሓበሬታ ምሃብ፣ ክትዕ ሕብረተሰብ ምኽኣልን ስልጣን ዘለዎም ሰባት ምምርማርን	a: Att informera, möjliggöra samhällsdebatt och granska personer med makt | b: De ska ersätta politiska val | c: De ska alltid styras av staten | d: De ska bara publicera underhållning	a: To inform, enable public debate, and scrutinize people with power | b: They should replace political elections | c: They should always be controlled by the state | d: They should only publish entertainment	a: ሓበሬታ ምሃብ፣ ክትዕ ሕብረተሰብ ምኽኣልን ስልጣን ዘለዎም ሰባት ምምርማርን | b: ንፖለቲካዊ ምርጫታት ክትክኡ ኣለዎም | c: ኩሉ ግዜ ብመንግስቲ ክቆጻጸሩ ኣለዎም | d: መዘናግዒ ጥራይ ክሕትሙ ኣለዎም	Fria medier informerar om nyheter, ger plats för fri samhällsdiskussion och låter journalister granska politiker och andra personer med makt. De ersätter inte val, ska inte styras av staten och är inte begränsade till underhållning.	Free media inform people about news, provide space for public discussion, and let journalists scrutinize politicians and other people with power. They do not replace elections, should not be controlled by the state, and are not limited to entertainment.	ሓራ ሚድያ ንሰባት ብዛዕባ ዜና ይሕብር፣ ንሓራ ክትዕ ሕብረተሰብ ቦታ ይህብ፣ ጋዜጠኛታት ድማ ፖለቲከኛታትን ካልኦት ስልጣን ዘለዎም ሰባትን ክምርምሩ የኽእል። ምርጫታት ኣይትክእን፣ ብመንግስቲ ክቆጻጸር የብሉን፣ ናብ መዘናግዒ ጥራይ እውን ኣይተወሰነን።	pending_native_review	pending_reviewer_notes
q046	ti	6	Ch. 06 · The role of the media	Mediernas roll	Fria medier	20	Hur underlättar offentlighetsprincipen granskning av myndigheter?	How does the principle of public access make it easier to scrutinize authorities?	መርህ ህዝባዊ ተበጻሕነት ንምምርማር ባለስልጣናት ብኸመይ የቕልሎ?	a	Genom att allmänna handlingar kan begäras ut om de inte omfattas av sekretess	By allowing public documents to be requested unless they are covered by secrecy rules	ሓፈሻዊ ሰነዳት ብምስጢር እንተዘይተሸፊኖም ክሕተቱ ብምኽኣሎም	a: Genom att allmänna handlingar kan begäras ut om de inte omfattas av sekretess | b: Genom att staten bestämmer vad medier får skriva | c: Genom att bara politiker får läsa myndigheters handlingar | d: Genom att alla myndighetsbeslut blir hemliga	a: By allowing public documents to be requested unless they are covered by secrecy rules | b: By letting the state decide what media may write | c: By allowing only politicians to read authority documents | d: By making all authority decisions secret	a: ሓፈሻዊ ሰነዳት ብምስጢር እንተዘይተሸፊኖም ክሕተቱ ብምኽኣሎም | b: መንግስቲ ሚድያ እንታይ ክጽሕፍ ከምዝኽእል ብምውሳን | c: ፖለቲከኛታት ጥራይ ሰነዳት ባለስልጣናት ክንብቡ ብምፍቃድ | d: ኩሎም ውሳነታት ባለስልጣናት ምስጢር ብምግባር	Offentlighetsprincipen innebär att allmänna handlingar hos myndigheter är offentliga. Journalister och andra kan därför begära ut e-post och andra handlingar för att granska hur beslut har fattats, om handlingarna inte omfattas av sekretess.	The principle of public access means public documents held by authorities are public. Journalists and others can therefore request email and other documents to examine how decisions were made, unless the documents are covered by secrecy rules.	መርህ ህዝባዊ ተበጻሕነት ማለት ኣብ ባለስልጣናት ዘለዉ ሓፈሻዊ ሰነዳት ህዝባዊ እዮም ማለት እዩ። ስለዚ ጋዜጠኛታትን ካልኦትን ውሳነታት ብኸመይ ከምዝተወሰኑ ንምምርማር ኢሜይልን ካልእ ሰነዳትን ክሓቱ ይኽእሉ፣ እቶም ሰነዳት ብሕጊ ምስጢር እንተዘይተሸፊኖም።	pending_native_review	pending_reviewer_notes
q047	ti	6	Ch. 06 · The role of the media	Mediernas roll	Fria medier	20	Den som lämnar uppgifter till tidningar, radio och tv har rätt att vara anonym.	A person who gives information to newspapers, radio, and TV has the right to be anonymous.	ንጋዜጣታት፣ ሬድዮን ቴሌቪዥንን ሓበሬታ ዝህብ ሰብ ስሙ ከይግለጽ መሰል ኣለዎ።	true	Sant	True	ትኽክል	true: Sant | false: Falskt	true: True | false: False	true: ትኽክል | false: ጌጋ	En person får lämna uppgifter till tidningar, radio och tv utan att straffas. Den som meddelar sådana uppgifter till medier har också rätt att vara anonym, vilket skyddar källan.	A person may provide information to newspapers, radio, and TV without being punished. Someone who provides this kind of information to media also has the right to remain anonymous, which protects the source.	ሰብ ንጋዜጣታት፣ ሬድዮን ቴሌቪዥንን ሓበሬታ ክህብ ይኽእል ብዘይ መቕጻዕቲ። እዚ ዓይነት ሓበሬታ ንሚድያ ዝህብ ሰብ እውን ስሙ ከይግለጽ መሰል ኣለዎ፣ እዚ ድማ ነቲ ምንጪ ይከላኸል።	pending_native_review	pending_reviewer_notes
q048	ti	6	Ch. 06 · The role of the media	Mediernas roll	Public service	21	Vilka tre företag kallas public service i Sverige?	Which three companies are Sweden's public service broadcasters?	ኣብ ሽወደን ኣየኖት ሰለስተ ኩባንያታት ፓብሊክ ሰርቪስ ተባሂሎም ይጽውዑ?	a	Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR)	Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR)	ራድዮ ሽወደን (SR)፣ ቴሌቪዥን ሽወደን (SVT)ን ዩትቢልድኒንግስራድዮን (UR)ን	a: Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR) | b: Polisen, Skatteverket och Migrationsverket | c: Riksdagen, regeringen och domstolarna | d: LO, TCO och Saco	a: Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR) | b: The Police, Tax Agency, and Migration Agency | c: The Riksdag, government, and courts | d: LO, TCO, and Saco	a: ራድዮ ሽወደን (SR)፣ ቴሌቪዥን ሽወደን (SVT)ን ዩትቢልድኒንግስራድዮን (UR)ን | b: ፖሊስ፣ በዓል መዚ ግብርን በዓል መዚ ስደትን | c: ሪክስዳግ፣ መንግስትን ቤት ፍርድታትን | d: LO፣ TCOን Sacoን	Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR) är de tre medieföretag som kallas public service. De har ett särskilt uppdrag, ska erbjuda många olika typer av program och finansieras genom en avgift som tas ut via skatten; myndigheter, politiska organ och fackliga centralorganisationer är därför fel.	Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR) are Sweden's public service broadcasters. They have a special mission, should offer many types of programs, and are financed through a fee collected through the tax system; agencies, political bodies, and union confederations are therefore incorrect.	ራድዮ ሽወደን (SR)፣ ቴሌቪዥን ሽወደን (SVT)ን ዩትቢልድኒንግስራድዮን (UR)ን እተን ፓብሊክ ሰርቪስ ዝበሃላ ሰለስተ ናይ ሚድያ ኩባንያታት እየን። ፍሉይ ተልእኾ ኣለወን፣ ብዙሕ ዓይነት መደባት ክቕርባ ኣለወን፣ ብናይ ግብሪ ክፍሊት ድማ ይምወላ፤ ስለዚ ባለስልጣናት፣ ፖለቲካዊ ኣካላትን ማእከላዊ ውድባት ማሕበራት ሰራሕተኛታትን ጌጋ እዮም። (Riksdag; Skatteverket; Migrationsverket)	pending_native_review	pending_reviewer_notes
q049	ti	6	Ch. 06 · The role of the media	Mediernas roll	Public service	21	Public service-företag ska vara oberoende av politiska och andra intressen.	Public service companies should be independent of political and other interests.	ኩባንያታት ፓብሊክ ሰርቪስ ካብ ፖለቲካዊን ካልእን ረብሓታት ርእሰን ዝኽእላ ክኾና ኣለወን።	true	Sant	True	ትኽክል	true: Sant | false: Falskt	true: True | false: False	true: ትኽክል | false: ጌጋ	Public service ska vara oberoende av politiska och andra intressen, rapportera om samhället och låta olika åsikter komma till tals utan att välja sida. Företagen får inte tjäna pengar på reklam, utan finansieras genom en avgift via skatten.	Public service should be independent of political and other interests, report on society, and let different views be heard without taking sides. The companies may not earn money from advertising; instead, they are financed through a fee collected via tax.	ፓብሊክ ሰርቪስ ካብ ፖለቲካዊን ካልእን ረብሓታት ርእሱ ዝኽእል ክኸውን ኣለዎ፣ ብዛዕባ ሕብረተሰብ ክሕብርን ዝተፈላለዩ ርእይቶታት ብዘይ ወገን ምሓዝ ክስምዑ ክገብርን ኣለዎ። እተን ኩባንያታት ካብ ምልክታ ገንዘብ ክረኽባ ኣይፍቀደለንን፣ ብናይ ግብሪ ክፍሊት ግን ይምወላ።	pending_native_review	pending_reviewer_notes
q050	ti	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Vad betyder det att vara källkritisk?	What does source criticism mean?	ናይ ምንጪ ነቐፌታ እንታይ ማለት እዩ?	a	Att ifrågasätta och kontrollera om information är korrekt	Questioning and checking whether information is correct	ሓበሬታ ትኽክል እንተኾይኑ ምሕታትን ምፍታሽን	a: Att ifrågasätta och kontrollera om information är korrekt | b: Att aldrig läsa nyheter | c: Att bara lita på sociala medier | d: Att sprida uppgifter innan man kontrollerar dem	a: Questioning and checking whether information is correct | b: Never reading news | c: Only trusting social media | d: Spreading information before checking it	a: ሓበሬታ ትኽክል እንተኾይኑ ምሕታትን ምፍታሽን | b: ፈጺምካ ዜና ዘይምንባብ | c: ንማሕበራዊ ሚድያ ጥራይ ምእማን | d: ሓበሬታ ቅድሚ ምፍታሹ ምዝርጋሕ	Att vara källkritisk betyder att kontrollera och granska information genom att ifrågasätta om det man läser, ser eller hör är korrekt. Det behövs eftersom information kan komma från många slags källor och falska uppgifter kan spridas snabbt; att aldrig läsa nyheter, bara lita på sociala medier eller sprida okontrollerade uppgifter är motsatsen.	Source criticism means checking and reviewing information by questioning whether what one reads, sees, or hears is correct. This matters because information can come from many kinds of sources and false information can spread quickly; never reading news, trusting only social media, or spreading unchecked claims does the opposite.	ናይ ምንጪ ነቐፌታ ማለት እቲ እትንብቦ፣ እትርእዮ ወይ እትሰምዖ ትኽክል እንተኾይኑ ብምሕታት ሓበሬታ ምፍታሽን ምግምጋምን ማለት እዩ። እዚ የድሊ ምኽንያቱ ሓበሬታ ካብ ብዙሓት ዓይነት ምንጭታት ክመጽእ ይኽእል፣ ሓሶት ሓበሬታ ድማ ብቕልጡፍ ክዝርጋሕ ይኽእል። ፈጺምካ ዜና ዘይምንባብ፣ ንማሕበራዊ ሚድያ ጥራይ ምእማን ወይ ዘይተፈተሸ ሓበሬታ ምዝርጋሕ ተቓራኒኡ እዩ።	pending_native_review	pending_reviewer_notes
q051	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Mänskliga rättigheter gäller alla	22	Varför bildades Förenta nationerna efter andra världskriget?	Why was the United Nations created after the Second World War?	ስለምንታይ ሕቡራት ሃገራት ድሕሪ ካልኣይ ውግእ ዓለም ተመስሪቱ?	a	För att förhindra krig och skydda människors rättigheter	To prevent war and protect human rights	ውግእ ንምክልኻልን መሰላት ሰባት ንምክልኻልን	a: För att förhindra krig och skydda människors rättigheter | b: För att bestämma svenska kommunalskatter | c: För att ersätta EU | d: För att kontrollera alla tidningar	a: To prevent war and protect human rights | b: To decide Swedish municipal taxes | c: To replace the EU | d: To control all newspapers	a: ውግእ ንምክልኻልን መሰላት ሰባት ንምክልኻልን | b: ናይ ሽወደን ግብሪ ኮሙን ንምውሳን | c: ንሕብረት ኤውሮጳ ንምትካእ | d: ኩሎም ጋዜጣታት ንምቁጽጻር	Efter andra världskriget 1945 skapade 51 länder Förenta nationerna för att förhindra framtida krig och skydda varje människas rättigheter. Ett av FN:s första uppdrag var att komma överens om rättigheter som alla människor har.	After the Second World War in 1945, 51 countries created the United Nations to prevent future wars and protect every person’s rights. One of the UN’s first tasks was to agree on rights that all people have.	ድሕሪ ካልኣይ ውግእ ዓለም ብ1945፣ 51 ሃገራት መጻኢ ውግኣት ንምክልኻልን መሰላት ነፍሲ ወከፍ ሰብ ንምክልኻልን ሕቡራት ሃገራት ፈጠራ። ሓደ ካብ ቀዳሞት ዕማማት ሕቡራት ሃገራት ኩሎም ሰባት ዘለዎም መሰላት ምስምማዕ ነበረ።	pending_native_review	pending_reviewer_notes
q052	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	FN:s förklaring om de mänskliga rättigheterna	22	Vilket påstående stämmer om FN:s förklaring om de mänskliga rättigheterna?	Which statement is correct about the UN Universal Declaration of Human Rights?	ኣየናይ ሓሳብ ብዛዕባ ናይ ሕቡራት ሃገራት ዓለምለኻዊ መግለጺ መሰላት ሰብ ትኽክል እዩ?	a	Den presenterades 1948 och innehåller 30 artiklar	It was presented in 1948 and contains 30 articles	ብ1948 ቀሪቡ 30 ዓንቀጻት ይሓዝ	a: Den presenterades 1948 och innehåller 30 artiklar | b: Den presenterades 1918 och gäller bara Europa | c: Den säger att bara medborgare har rättigheter | d: Den handlar bara om semester från arbetet	a: It was presented in 1948 and contains 30 articles | b: It was presented in 1918 and applies only to Europe | c: It says that only citizens have rights | d: It is only about vacation from work	a: ብ1948 ቀሪቡ 30 ዓንቀጻት ይሓዝ | b: ብ1918 ቀሪቡ ንኤውሮጳ ጥራይ ይምልከት | c: ዜጋታት ጥራይ መሰላት ኣለዎም ይብል | d: ብዛዕባ ካብ ስራሕ ዕረፍቲ ጥራይ እዩ	FN presenterade förklaringen om de mänskliga rättigheterna 1948, och den innehåller 30 artiklar. Förklaringen utgår från att alla människor är födda fria och lika i värde och rättigheter samt har rätt till ett liv fritt från våld.	The UN presented the Universal Declaration of Human Rights in 1948, and it contains 30 articles. The declaration is based on all people being born free and equal in value and rights and having the right to a life free from violence.	ሕቡራት ሃገራት ዓለምለኻዊ መግለጺ መሰላት ሰብ ብ1948 ኣቕሪቡ፣ 30 ዓንቀጻት ድማ ኣለዎ። እቲ መግለጺ ኩሎም ሰባት ነጻን ብዋጋን መሰልን ማዕረን ከምዝውለዱ፣ ካብ ጥቕዓት ነጻ ዝኾነ ህይወት መሰል ከምዘለዎምን ይብገስ።	pending_native_review	pending_reviewer_notes
q053	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Jämställdhet mellan könen	23	Vad innebär målet med Sveriges jämställdhetspolitik?	What does the goal of Sweden’s gender equality policy mean?	ዕላማ ፖሊሲ ማዕርነት ጾታ ሽወደን እንታይ ማለት እዩ?	a	Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv	That women and men should have the same rights and duties and equal power to influence society and their own lives	ኣንስትን ሰብኡትን ተመሳሳሊ መሰላትን ግቡኣትን ክህልዎም፣ ኣብ ሕብረተሰብን ኣብ ህይወቶምን ማዕረ ስልጣን ክህልዎም	a: Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv | b: Att jämställdhet bara handlar om hur många kvinnor som finns i politiken | c: Att kvinnor och män ska ha olika rättigheter i arbetslivet | d: Att föräldraledighet bara ska tas av kvinnor	a: That women and men should have the same rights and duties and equal power to influence society and their own lives | b: That gender equality is only about how many women are in politics | c: That women and men should have different rights in working life | d: That parental leave should only be taken by women	a: ኣንስትን ሰብኡትን ተመሳሳሊ መሰላትን ግቡኣትን ክህልዎም፣ ኣብ ሕብረተሰብን ኣብ ህይወቶምን ማዕረ ስልጣን ክህልዎም | b: ማዕርነት ጾታ ብዛዕባ ብዙሕ ኣንስቲ ኣብ ፖለቲካ ከምዘለዋ ጥራይ እዩ | c: ኣንስትን ሰብኡትን ኣብ ስራሕ ህይወት ዝተፈላለዩ መሰላት ክህልዎም | d: ዕረፍቲ ወለዲ ኣንስቲ ጥራይ ክወስዳኦ	Sveriges jämställdhetspolitik innebär att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv. Exempel som lika lön, utbildning och delad föräldraledighet visar att de smalare eller motsatta alternativen är fel.	Sweden’s gender equality policy means women and men should have the same rights and duties and equal power to influence society and their own lives. Examples such as equal pay, education, and shared parental leave show that the narrower or opposite alternatives are incorrect.	ፖሊሲ ማዕርነት ጾታ ሽወደን ማለት ኣንስትን ሰብኡትን ተመሳሳሊ መሰላትን ግቡኣትን ክህልዎም፣ ኣብ ሕብረተሰብን ኣብ ህይወቶምን ማዕረ ስልጣን ክህልዎም ማለት እዩ። ከም ማዕረ ደሞዝ፣ ትምህርቲን ዝተካፈለ ዕረፍቲ ወለዲን ዝኣመሰሉ ኣብነታት እቶም ጸበብቲ ወይ ተቓረንቲ ምርጫታት ጌጋ ከምዝኾኑ የርእዩ።	pending_native_review	pending_reviewer_notes
q054	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Könsrelaterat våld och förtryck	23	Vad gäller för våld i nära relationer och hedersrelaterat våld och förtryck i Sverige?	What applies to violence in close relationships and honour-related violence and oppression in Sweden?	ኣብ ሽወደን ንጥቕዓት ኣብ ቀረባ ዝምድናታትን ንጥቕዓትን ጭቆናን ምስ ክብሪ ዝተኣሳሰርን እንታይ ይምልከት?	a	Det är brottsligt enligt svensk lag	They are crimes under Swedish law	ብመሰረት ሕጊ ሽወደን ገበን እዩ	a: Det är brottsligt enligt svensk lag | b: Det är alltid en privat familjefråga och inte ett brott | c: Hedersrelaterat våld kan bara drabba vuxna kvinnor | d: Barnäktenskap är tillåtet om familjen samtycker	a: They are crimes under Swedish law | b: They are always private family matters and not crimes | c: Honour-related violence can affect only adult women | d: Child marriage is allowed if the family agrees	a: ብመሰረት ሕጊ ሽወደን ገበን እዩ | b: ኩሉ ግዜ ናይ ስድራ ቤት ውልቃዊ ጉዳይ እዩ እምበር ገበን ኣይኮነን | c: ጥቕዓት ምስ ክብሪ ዝተኣሳሰር ንዓበይቲ ኣንስቲ ጥራይ ክጸልው ይኽእል | d: ሓዳር ቆልዑ ቤተሰብ እንተተሰማሚዑ ይፍቀድ	Rätt svar är att våld i nära relationer och hedersrelaterat våld och förtryck är brottsligt enligt svensk lag. Sexuellt våld, hård kontroll, tvångsäktenskap och barnäktenskap är exempel på sådant våld eller förtryck, vilket gör de andra alternativen fel.	The correct answer is that violence in close relationships and honour-related violence and oppression are crimes under Swedish law. Sexual violence, strict control, forced marriage, and child marriage are examples of this violence or oppression, which makes the other alternatives incorrect.	ትኽክለኛ መልሲ እቲ ኣብ ቀረባ ዝምድናታት ዘሎ ጥቕዓትን ጥቕዓትን ጭቆናን ምስ ክብሪ ዝተኣሳሰርን ብሕጊ ሽወደን ገበን እዮም ዝብል እዩ። ጾታዊ ጥቕዓት፣ ብርቱዕ ቁጽጽር፣ ብግዲ ሓዳርን ሓዳር ቆልዑን ኣብነታት ናይዚ ጥቕዓት ወይ ጭቆና እዮም፣ ስለዚ ካልኦት ምርጫታት ጌጋ እዮም።	pending_native_review	pending_reviewer_notes
q055	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Sexköpslagen	24	Vad gäller för att köpa sex i Sverige?	What applies to buying sex in Sweden?	ኣብ ሽወደን ምግዛእ ጾታዊ ኣገልግሎት እንታይ ይምልከት?	a	Det är olagligt att köpa sex, men personen som säljer straffas inte	It is illegal to buy sex, but the person who sells it is not punished	ጾታዊ ኣገልግሎት ምግዛእ ዘይሕጋዊ እዩ፣ ግን እቲ ዝሸይጥ ሰብ ኣይቕጻዕን	a: Det är olagligt att köpa sex, men personen som säljer straffas inte | b: Det är alltid lagligt att köpa sex | c: Både köpare och säljare straffas alltid lika | d: Lagen gäller bara företag	a: It is illegal to buy sex, but the person who sells it is not punished | b: It is always legal to buy sex | c: Buyer and seller are always punished equally | d: The law only applies to companies	a: ጾታዊ ኣገልግሎት ምግዛእ ዘይሕጋዊ እዩ፣ ግን እቲ ዝሸይጥ ሰብ ኣይቕጻዕን | b: ጾታዊ ኣገልግሎት ምግዛእ ኩሉ ግዜ ሕጋዊ እዩ | c: ገዛእን ሻጥን ኩሉ ግዜ ብማዕረ ይቕጽዑ | d: እቲ ሕጊ ንኩባንያታት ጥራይ ይምልከት	Att köpa sex är olagligt i Sverige. Personen som köper sex kan straffas, men personen som säljer sex straffas inte; straffet riktas mot köparen för att markera att sexuellt utnyttjande mot betalning inte är acceptabelt.	Buying sex is illegal in Sweden. The person who buys sex can be punished, but the person who sells sex is not punished; punishment is directed at the buyer to show that sexual exploitation for payment is not acceptable.	ጾታዊ ኣገልግሎት ምግዛእ ኣብ ሽወደን ዘይሕጋዊ እዩ። እቲ ዝገዝእ ሰብ ክቕጻዕ ይኽእል፣ ግን እቲ ዝሸይጥ ሰብ ኣይቕጻዕን። መቕጻዕቲ ናብ ገዛኢ ይቕናዕ፣ እዚ ድማ ጾታዊ ምጥቃም ብክፍሊት ተቐባልነት ከምዘይብሉ ንምምልካት እዩ።	pending_native_review	pending_reviewer_notes
q056	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	24	Sedan vilket år är barnkonventionen lag i Sverige?	Since what year has the Convention on the Rights of the Child been law in Sweden?	ካብ ኣየናይ ዓመት ጀሚሩ ስምምዕ መሰላት ቆልዑ ኣብ ሽወደን ሕጊ ኮይኑ?	c	2020	2020	2020	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	Barnkonventionen ska skydda alla barns mänskliga rättigheter. I Sverige har barnkonventionen varit lag sedan 2020, därför är 2020 rätt år.	The Convention on the Rights of the Child protects every child’s human rights. In Sweden, the convention has been law since 2020, so 2020 is the correct year.	ስምምዕ መሰላት ቆልዑ መሰላት ሰብ ናይ ኩሎም ቆልዑ ይከላኸል። ኣብ ሽወደን እቲ ስምምዕ ካብ 2020 ጀሚሩ ሕጊ እዩ፣ ስለዚ 2020 ትኽክለኛ ዓመት እዩ።	pending_native_review	pending_reviewer_notes
q057	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	25	Vad beslutade Sverige som första land i världen 1979?	What did Sweden decide as the first country in the world in 1979?	ሽወደን ከም ቀዳመይቲ ሃገር ኣብ ዓለም ብ1979 እንታይ ወሲና?	a	Att det är förbjudet att slå barn	That hitting children is prohibited	ቆልዑ ምውቃዕ ከምዝተኸልከለ	a: Att det är förbjudet att slå barn | b: Att barnkonventionen blev svensk lag | c: Att förbud mot våld bara gäller i skolan | d: Att barn inte omfattas av svensk lag	a: That hitting children is prohibited | b: That the Convention on the Rights of the Child became Swedish law | c: That bans on violence apply only at school | d: That children are not covered by Swedish law	a: ቆልዑ ምውቃዕ ከምዝተኸልከለ | b: ስምምዕ መሰላት ቆልዑ ሕጊ ሽወደን ከምዝኾነ | c: ክልከላ ጥቕዓት ኣብ ቤት ትምህርቲ ጥራይ ከምዝምልከት | d: ቆልዑ ብሕጊ ሽወደን ከምዘይሽፈኑ	Allt våld mot barn är förbjudet både enligt barnkonventionen och svensk lag. År 1979 blev Sverige först i världen med att förbjuda att slå barn; barnkonventionen blev svensk lag först 2020, och förbudet gäller inte bara i skolan.	All violence against children is prohibited under both the Convention on the Rights of the Child and Swedish law. In 1979, Sweden became the first country in the world to prohibit hitting children; the convention became Swedish law only in 2020, and the ban is not limited to schools.	ኩሉ ጥቕዓት ኣብ ልዕሊ ቆልዑ ብመሰረት ስምምዕ መሰላት ቆልዑን ሕጊ ሽወደንን ተኸልኪሉ እዩ። ብ1979 ሽወደን ቆልዑ ምውቃዕ ዝኸልከለት ቀዳመይቲ ሃገር ኣብ ዓለም ኮይና፤ ስምምዕ መሰላት ቆልዑ ግን ብ2020 ጥራይ ሕጊ ሽወደን ኮይኑ፣ እቲ ክልከላ ድማ ኣብ ቤት ትምህርቲ ጥራይ ኣይኮነን።	pending_native_review	pending_reviewer_notes
q058	ti	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilka är Sveriges fem nationella minoriteter?	Which groups are Sweden's five national minorities?	ኣየኖት እዮም እቶም ሓሙሽተ ሃገራዊ ውሑዳት ሽወደን?	a	Judar, romer, samer, sverigefinnar och tornedalingar	Jews, Roma, Sami, Sweden Finns, and Tornedalians	ኣይሁድ፣ ሮማ፣ ሳሚ፣ ፊንላንዳውያን ሽወደንን ቶርነዳልያንን	a: Judar, romer, samer, sverigefinnar och tornedalingar | b: Danskar, norrmän, islänningar, tyskar och fransmän | c: Studenter, pensionärer, företagare, lärare och läkare | d: Stockholmare, göteborgare, malmöbor, uppsalabor och umeåbor	a: Jews, Roma, Sami, Sweden Finns, and Tornedalians | b: Danes, Norwegians, Icelanders, Germans, and French | c: Students, pensioners, entrepreneurs, teachers, and doctors | d: People from Stockholm, Gothenburg, Malmö, Uppsala, and Umeå	a: ኣይሁድ፣ ሮማ፣ ሳሚ፣ ፊንላንዳውያን ሽወደንን ቶርነዳልያንን | b: ዴንማርካውያን፣ ኖርወይያውያን፣ ኣይስላንዳውያን፣ ጀርመናውያንን ፈረንሳውያንን | c: ተማሃሮ፣ ጡረተኛታት፣ ኣብያተ ስራሕ ዘለዎም፣ መምህራንን ሓካይምን | d: ሰባት ካብ ስቶክሆልም፣ ዮተቦሪ፣ ማልሞ፣ ኡፕሳላን ኡመዮን	Sverige erkände år 2000 judar, romer, samer, sverigefinnar och tornedalingar som nationella minoriteter. De nationella minoriteterna har särskilt skydd och rätt att använda sina minoritetsspråk i kontakter med myndigheter, förskola och äldreomsorg.	In 2000, Sweden recognized Jews, Roma, Sami, Sweden Finns, and Tornedalians as national minorities. National minorities have special protection and the right to use their minority languages in contacts with authorities, preschool, and elderly care.	ሽወደን ብ2000 ኣይሁድ፣ ሮማ፣ ሳሚ፣ ፊንላንዳውያን ሽወደንን ቶርነዳልያንን ከም ሃገራዊ ውሑዳት ኣፍሊጣ። ሃገራዊ ውሑዳት ፍሉይ ዕቝባ ኣለዎም፣ ኣብ ርክብ ምስ ባለስልጣናት፣ ቅድመ ትምህርቲን ክንክን ኣረጋውያንን ቋንቋታት ውሑዳቶም ክጥቀሙ መሰል ኣለዎም።	pending_native_review	pending_reviewer_notes
